,smiles,malaria,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
9322,O=C(Nc1ccc(cc1)C(=O)N(Cc2ccc3OCOc3c2)C4CCCC4)c5cccs5,-0.4310883519640106,1,5,2,4,5,5,2,3,4,4
9323,C[C@@H]1C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@@H](C)C[C@@H]3CC[C@@H](O3)[C@@H](C)C(=O)O[C@H](C)C[C@H]4CC[C@H](O4)[C@H](C)C(=O)O[C@@H](C)C[C@@H]5CC[C@@H](O5)[C@@H](C)C(=O)O1,-0.8370175509796473,1,4,1,2,1,3,3,2,5,5
9324,N#Cc1ccc(cc1)c2nc3c(cccc3n2CCNCc4ccccc4)N5CCCC5,-0.5226871965623519,2,5,3,4,5,2,3,5,1,3
9325,CCOC(=O)CC[C@@H](NC(=O)c1ccc(NCc2ccc3ccc4nc(C)nc(O)c4c3c2)cc1F)C(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)OCC,0.026811890212361314,5,2,4,3,2,2,5,1,1,3
9326,COc1cc(Nc2nccc(n2)N3CCC(C3)NC(=O)c4cccc(c4)C#N)cc(OC)c1OC,-0.007797808033541066,5,3,2,2,1,2,3,5,5,1
9327,CN1CCc2c(C1)sc3NC(NC(=O)c23)c4ccc(O)cc4,-0.2810375297331124,1,5,3,3,1,2,5,5,1,2
9328,COc1ccc(CCN2C(=O)N(CC(C)C)C(=O)C23CCN(Cc4ccccc4O)CC3)cc1,-1.4920994200168671,5,2,4,1,1,5,3,4,2,1
9329,Cc1ccc(CNC(=O)[C@H](Cc2ccccc2)Nc3ccnc(NCC4CCCCC4)n3)cc1,0.17734581412580888,5,4,3,5,5,1,4,5,3,1
9330,COc1ccc(cc1c2oc(C=C(C#N)c3nn(CCO)c(N)c3C#N)cc2)[N+](=O)[O-],2.525728644308256,4,5,1,1,2,1,5,1,5,4
9331,NC(=N)c1ccc2oc(cc2c1)c3cc4cc(ccc4[nH]3)C(=N)N,-1.7199437202116057,5,3,5,3,1,1,5,5,5,3
9332,CCc1cn2CCS(=O)(=O)N(C)c3cc(cc1c23)C(=O)N[C@@H](Cc4cccc(Cl)c4)[C@H](O)CNC5CCCCC5,-2.863045772750064,4,3,2,1,4,3,2,2,5,3
9333,COc1ccc(CCNCCCCCNCCc2ccc(Cl)cc2)cc1OC,-0.3002261048826748,2,5,2,2,3,4,2,4,1,4
9334,CCCN1CCC(CC1)NC(c2ccccc2)c3ccc(Cl)cc3,-0.2836900511822435,2,5,4,4,4,3,3,4,1,3
9335,OC(=O)C1Cc2c([nH]c3ccccc23)C(N1)c4ccc(Cl)cc4Cl,-0.04741150670452023,2,5,4,1,5,5,2,3,2,1
9336,COc1ccc(OC)c(c1)C2CC3=C(C(CC(=O)N3)c4ccc(OC)c(OC)c4)C(=O)C2,-0.4845083154486173,1,2,2,5,2,3,3,3,3,2
9337,O=C1N(C2CCCCC2)C(=Nc3ccccc3)S/C/1=C\c4ccccc4,0.17981842657583616,4,2,5,2,3,4,3,4,5,5
9338,COc1ccc(CCNCCCCCCNCCc2ccc(cc2)c3ccccc3)cc1OC,-0.043344885794106634,1,5,1,4,2,5,3,5,3,2
9339,CCNC(=O)Nc1ccc(cc1)c2ccc(s2)c3nc4c(C)cccc4[nH]3,0.06358481494185755,3,3,5,1,3,2,1,2,3,5
9340,CN(C)CCCN(C(=O)c1cc2c(C)nn(c3ccccc3)c2s1)c4nc(cs4)c5ccccc5,-0.01872166786339631,3,5,2,4,5,2,4,1,3,5
9341,CSc1ccc(CN2CCC(CC2)NC(=O)c3ccc(s3)c4cccc(Cl)c4)cc1,0.25381007068432426,4,4,3,3,1,5,5,2,4,4
9342,Clc1ccc(NC(=N)N=C(NCCCCCCNC(=NC(=N)Nc2ccc(Cl)cc2)N3CCCCC3)N4CCCCC4)cc1,-1.3612124116480333,1,2,3,5,2,4,2,4,3,3
9343,[O-][N+](=O)c1cccc(Cl)c1N2CCN(CC2)S(=O)(=O)Cc3ccccc3,0.15272108701766393,4,3,2,4,2,1,3,4,1,1
9344,CCOc1cc(Br)cc(C=NNC(=O)COc2cccc(C)c2)c1O,2.017566137961748,3,1,4,2,3,4,4,1,4,2
9345,CN(C)c1cccc(CN2CCC(=CC2)c3c[nH]c4ccc(Cl)cc34)c1,-0.41125582147288176,4,1,3,5,4,3,2,3,2,4
9346,Cc1ccc(Nc2ccnc(Nc3ccc4CS(=O)(=O)Cc4c3)n2)cc1O,-0.32183416999421555,2,2,2,1,5,3,3,4,5,1
9347,Cc1ccc(cc1)C(=O)CN2N=C(C=CC2=O)c3ccc(C)c(c3)S(=O)(=O)N4CCCC4,-0.6679046567594384,2,4,4,3,1,5,3,3,3,4
9348,CN(Cc1cccc(O)c1)C2CCCN(C2)c3cc(NC(=O)c4ccc(F)cc4)ccn3,0.06732934098702763,3,3,2,2,5,5,5,3,3,3
9349,Cc1cc(C)cc(NC(=S)NCCCCN2CCN(CC2)c3cccc(Cl)c3)c1,0.2981834853422373,3,4,1,1,2,4,3,4,1,1
9350,Cc1cc(NCCc2ccccc2)nc(\N=C(/N)\Nc3ccccc3Cl)n1,-0.23707354853268736,1,3,5,2,3,1,3,5,5,3
9351,CN(C)CCCNc1cc(C)nc2ccccc12,-0.3340751120214915,4,2,4,3,3,2,3,3,3,2
9352,Fc1ccc2[nH]c(nc2c1)c3ccc(s3)c4cccc(NC(=O)Cc5c[nH]cn5)c4,-0.41534613253807817,3,2,1,2,5,4,5,1,2,1
9353,COc1ccc(\C=C\C(=O)NCCCCCN2CCC(CC2)c3c[nH]c4ccccc34)cc1O,-0.04383822836689546,1,1,1,2,1,5,1,1,1,4
9354,O=C(Nc1cccc(CN2CCCN(Cc3ccsc3)CC2)c1)c4ccc(cc4)c5ccccc5,0.2923769062027099,3,3,2,5,2,4,4,5,4,4
9355,CC(C)CCNC(=O)c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,-0.17793120849266178,4,1,2,4,5,5,3,5,1,4
9356,FC(F)Oc1ccc(CN2CCC(CC2)C(=O)Nc3ccc(cc3)n4cnnn4)cc1,0.4662465803680234,2,3,1,1,4,3,2,2,2,1
9357,CCNc1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(CC)c3cccc(Cl)c3)N4CCCCS4(=O)=O,-2.96229210096394,1,2,1,2,5,2,1,2,4,4
9358,CCCCN(C(C)C1=Nc2ccccc2C(=O)N1c3ccc(F)c(Cl)c3)C(=O)Nc4ccc(OCC)cc4,0.010939940038334263,4,2,4,4,4,5,5,3,5,5
9359,COc1ccc(CN2CCN(CCCCNC(=O)c3ccc(NC(=O)c4ccc(Cl)cc4)cc3)CC2)c(OC)c1,-0.11621970491992573,1,5,2,1,5,1,5,1,3,5
9360,CC(Cc1ccc(COc2ccc(CC(CO)NCCc3cccc(Cl)c3)cc2)cc1)NCCc4cccc(Cl)c4,-0.19736435731606844,3,1,3,2,5,4,3,5,3,2
9361,COC(=O)c1ccc(Nc2nccc(Nc3ccc(Oc4ccccc4)cc3)n2)cc1,0.015388872564487815,1,1,2,2,5,3,5,1,1,2
9362,Cc1ccc(cc1)S(=O)(=O)Nc2nc3NC(=CC(c4ccccc4)n3n2)c5ccccc5,0.06391332574365285,2,1,2,5,1,1,5,2,2,4
9363,Oc1ccc(CN2CCCN(Cc3cccc(NC(=O)c4cc(F)cc(F)c4)c3)CC2)cc1,-0.41868028162978776,2,5,2,5,4,1,3,5,4,2
9364,Cc1ccc(cc1)C(=O)Nc2ccc(Cl)c(c2)N3CCN(CCc4ccccc4)CC3,-0.07657870883443846,4,4,1,5,5,3,2,1,1,5
9365,Clc1ccc(NC(=O)N2CCc3ccc(OCCCN4CCCCC4)cc3CC2)cc1Cl,0.41639896833902895,2,2,4,5,4,2,3,1,4,4
9366,COc1ccc(CN2C(CC(=O)Nc3ccccc3)C(=O)N(Cc4ccccc4)C2=S)cc1OC,-0.16911239990496998,2,1,5,3,3,2,1,3,2,4
9367,COc1cc(OC)cc(C=CC(=O)N2CCC(CCN3CCC(CC3)c4c[nH]c5ccccc45)CC2)c1,-0.09578705339046137,4,1,1,3,2,1,2,2,1,5
9368,CN(Cc1cccc(O)c1)C2CCN(CC2)c3cc(NC(=O)c4cccc(F)c4)ccn3,-0.16637366947082072,3,3,2,3,4,3,4,5,1,1
9369,CN(C(=O)C)C1=C(N2CCCCCC2)C(=O)c3ccccc3C1=O,-3.3298073855754824,3,1,3,3,4,1,3,3,5,3
9370,CCC[C@@H]([C@@H](CC1CCCCC1)C(=O)N[C@H](C(=O)Nc2nccs2)C(C)(C)SCCNC(=O)OCc3ccccn3)N(O)C=O,-1.8176209449728833,2,4,5,3,5,2,5,4,4,5
9371,C(NC1CCN(Cc2ccccc2)CC1)c3cccc(c3)c4cncc5ccccc45,0.3066785660859843,3,2,3,3,2,3,5,1,5,4
9372,N(N=Cc1cccnc1)c2cc(nc3ccccc23)c4ccccc4,0.20898955280152295,3,1,3,3,3,3,5,3,2,2
9373,Fc1cccc(Nc2nc(NCc3ccc4ccsc4c3)nc(Nc5cccc(F)c5)n2)c1,0.08056992590034898,4,1,4,4,1,3,4,3,2,4
9374,Cc1nc(Nc2cc(Cl)ccc2O)nc(Nc3cc(Cl)ccc3O)c1[N+](=O)[O-],-3.5283031202338333,3,3,4,4,3,5,1,3,2,4
9375,CN1C(=O)C2=C(CCS2)N=C1SCc3cccc(c3)[N+](=O)[O-],1.1878434223960523,2,3,4,2,1,1,2,2,4,2
9376,CCC(=O)N(C1CCN(CCCC(NC(=O)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c3ccc(Cl)c(Cl)c3)CC1)c4ccccc4,-0.2191398244358924,4,5,3,2,4,3,5,5,3,2
9377,CCN(CC)S(=O)(=O)c1ccc(CCOCCCCCNCC(O)c2cc(Cl)c(N)c(Cl)c2)s1,-0.1527792055615137,3,2,1,2,1,2,1,5,3,4
9378,Fc1ccc(CNCc2cccc(c2)c3ccc(c(F)c3)S(=O)(=O)NCCN4CCCC4)cc1,-0.2389426371880857,4,2,2,5,2,1,3,1,2,4
9379,Cc1ncc(CN2CCC(CC2)C(=O)Nc3ccc(cc3)n4cccn4)s1,1.1600209167967532,2,5,4,5,1,5,5,3,2,5
9380,C1CCC(CC1)Nc2nc(nnc2c3ccccc3)c4ccccn4,-0.09481731987973345,5,2,1,2,3,5,5,3,5,3
9381,COCCN(C)CCCOc1cc2c(cc1OC)ncn2c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)N,-0.3427096090476234,5,5,5,1,3,1,1,3,2,1
9382,Oc1ccc2C(=O)\C(=C\c3ccc(F)cc3)\Oc2c1CN4CCCCC4,0.7098076214530524,3,5,3,4,4,4,4,5,1,4
9383,N(c1ccncc1)c2cc(nc(n2)c3ccccc3)c4cccnc4,-0.1232982163444936,3,5,5,5,3,4,4,5,5,4
9384,Cc1cc(N2CCN(C\C=C\c3ccccc3)CC2)n4c5ccccc5nc4c1C#N,-0.8794767587514387,1,2,3,2,3,5,1,4,2,1
9385,Clc1ccc(NC(=O)N[C@H]2CCN(CCCCCNC(=O)C3CC3c4ccc(Cl)c(Cl)c4)C2)cc1,-0.13413181284067038,3,5,1,3,3,3,3,3,1,2
9386,OC1CCN(Cc2ccc(cc2)c3cccc(NC(=O)c4cccc(Cl)c4)c3)CC1,-0.269094871068216,4,2,5,2,4,3,5,2,1,4
9387,OC(CNCc1ccccc1)Cn2c3ccccc3c4ccccc24,1.32338118505976,4,5,2,2,5,2,1,2,2,3
9388,CCCN(Cc1oc(nn1)c2cccs2)C(=O)C3COc4ccccc4O3,-0.16282368416605592,2,2,1,2,5,2,5,1,4,4
9389,CCC1(C)CC(CCNCc2ccc(F)cc2)(CCO1)c3ccc(F)cc3,0.13540463700620298,2,3,2,3,1,1,1,4,4,1
9390,COc1ccc2nc(sc2c1)N(Cc3cccnc3)C(=O)C4CCCCC4,1.254618388994828,1,5,3,2,5,2,4,1,5,3
9391,CCN(CC)c1ccc2C=C(C(=NNC(=S)N)C)C(=O)Oc2c1,1.4609379041156565,4,5,3,5,3,2,1,2,3,2
9392,CC[N+](CC)(CC)CCCOC1CC(C)CCC1C(C)C,2.70805020110221,1,4,1,2,1,5,1,4,2,3
9393,Cc1cccc2[nH]c(nc12)c3cccc(c3)c4ccc(NC(=O)c5cccnc5)cc4,-0.5207866807766838,1,3,4,5,3,1,2,5,2,3
9394,COc1ccc2c(NN=Cc3ccccc3Cl)ccnc2c1,-0.4755523163775332,5,4,1,4,4,5,3,1,5,2
9395,CCOc1ccccc1\C=C\C(=O)Nc2ccc3nc(cc(C)c3c2)N4CCN(C)CC4,-0.8269071707394694,2,3,4,5,3,1,1,3,5,4
9396,CC(C)NCC(O)COc1ccc(Cc2ccc(OCC(O)CNC(C)C)cc2)cc1,-0.4249514812379652,5,3,3,5,5,4,4,1,3,1
9397,Cc1nc(C)c(c(O)c1Br)c2ccc(OCCCCSc3ccncc3)cc2,-1.4039003896665223,3,2,2,4,1,1,2,1,1,3
9398,Fc1ccc2[nH]c(nc2c1)c3ccc(cc3)c4ccc(CNCc5cnn(n5)c6ccccc6)cc4,-0.6167636005668584,1,3,5,5,1,1,1,2,2,4
9399,COc1ccc(NC(=O)Nc2nc3ccccc3s2)cc1N4CCN(C)CC4,-0.3520472653226752,4,5,5,4,1,5,3,4,4,1
9400,Cc1ccc2cc3c(N)c4cccc(C)c4nc3nc2c1,-2.160217851707124,3,3,4,4,4,4,4,3,3,4
9401,CCCNC(=O)C1CN1Cc2ccc(OC)cc2,1.918817873862,1,4,4,5,3,4,4,3,5,1
9402,CCc1ccc(O)c(c1)c2cc([nH]n2)C(=O)Nc3cccnc3,-0.37250880624035293,4,3,2,3,2,4,2,3,4,3
9403,CCc1cc(COc2ccc(CNCCC(C)C)cc2I)c(OCc3ccccc3)c(COc4ccc(CNCCC(C)C)cc4I)c1,0.10622607675172012,4,5,3,4,5,2,2,1,4,3
9404,C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)NC(=O)CCCS(=O)(=O)c4nnc(C)s4,-3.4565760942279677,5,3,3,4,2,4,1,5,3,5
9405,COc1cc2c(oc3ccccc23)cc1NC(=O)CN4CCN(CC4)C(=O)c5occc5,-0.8619717891304931,3,4,5,5,5,5,3,1,2,5
9406,CCC(c1ccc(F)cc1)n2cc(nn2)C(=O)NCCCN3CCC(C)CC3,-0.42924563677356775,4,3,5,3,5,4,1,1,1,2
9407,COc1ccc2c(c1)c(cn2C(C)C)C3CCN(CCCCNC(=O)c4ccc(cc4)c5ccc(cc5)C(F)(F)F)CC3,-0.31640265339231183,2,4,4,5,4,2,3,2,1,5
9408,CC(C)(CNC(=O)[C@@H]1CCCN(CCOc2ccc(F)c(F)c2)C1)c3nc(c4ccc(Cl)c(O)c4)c([nH]3)c5ccncc5,-0.3255476622795653,2,5,1,2,4,4,5,2,4,5
9409,Fc1cccc(CN2C(=O)N(CC3CCC(CC3)C(=O)NCc4ccccc4)C(=O)c5ccccc25)c1,2.70805020110221,4,3,3,1,3,2,5,1,4,4
9410,COc1ccccc1N=C2CC(=NS(=O)(=O)c3ccc(cc3)C(C)C)c4ccccc4C2=O,-0.5148336451635295,3,1,4,3,5,1,1,2,5,2
9411,CN(C)CCCOc1ccc(CNCc2cccc(Oc3ccc(Cl)cc3)c2)cc1,-0.1929901722277388,4,1,3,5,1,5,4,1,3,3
9412,OC(CN(Cc1ccccc1)S(=O)(=O)c2ccccc2)CN3CCC(C3)NC(=O)c4cccc5ccccc45,-2.4949569856415015,1,1,2,3,1,3,5,4,5,4
9413,CCc1c2ccc(C)n2cc[n+]1CC#C,2.70805020110221,1,4,4,5,1,5,5,4,5,4
9414,CN1CCCN(CC1)c2ccnc3cc4CCN(C(=O)c5ccc(Cl)c(Cl)c5)c4cc23,-0.13913182409138902,2,2,2,3,5,5,3,4,3,5
9415,COc1ccc(cn1)c2ccc3c(cnc(N)c3c2)c4ccc(F)cc4,-0.9471039014806008,5,4,2,1,1,5,1,3,3,5
9416,COc1ccc(cc1)c2cnnc(NN=Cc3oc(cc3)[N+](=O)[O-])n2,0.22314355131420974,3,1,5,4,4,3,2,4,1,5
9417,CC(Oc1ccc(Cl)cc1)C(=O)N(C)C2CCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2,-0.04138283301076446,4,3,5,4,3,1,5,5,2,5
9418,COc1cccc(NC(=O)Cn2c(C)c(C(=O)C(F)(F)F)c3ccccc23)c1,2.70805020110221,4,1,1,1,3,3,2,5,4,1
9419,NC(=O)C1CCN(Cc2cccc(c2)c3cccc(c3)c4nc5cc(ccc5[nH]4)C(F)(F)F)CC1,-0.4442664658032384,2,2,3,5,1,2,5,5,3,5
9420,Fc1cccc(Cl)c1c2onc(NCCC(c3ccccc3)c4ccccc4)n2,-0.6050176893930114,1,3,4,5,5,1,3,4,2,3
9421,Cc1cc(C)n(n1)c2ccc(NC(=O)C3CCN(Cc4oc(C)c(C)c4)CC3)cc2,-0.11878353598996698,3,4,3,2,3,5,4,5,2,2
9422,CN1CCN(CC1)c2nsc3ccc(cc23)c4ccc(NC(=O)Nc5ccccc5)cc4,-1.713817886757523,5,4,4,4,2,4,5,3,4,4
9423,CCCc1cc(Cc2cnc(N)nc2N)cc(C=CC)c1OC,-0.2446628468925908,2,5,4,2,5,3,5,3,1,3
9424,CC(C)(C)NC(=O)C(N(Cc1ccccc1Cl)C(=O)c2ccc([nH]2)c3ccccc3)c4ccncc4,1.867176108512809,4,2,5,5,1,5,5,5,5,1
9425,CC(=O)Nc1ccc2[nH]cc(C3CCN(CCC4CCN(CC4)C(=O)\C=C\c5ccc(Cl)c(Cl)c5)CC3)c2c1,-0.2532943115283081,5,4,2,1,3,2,4,4,4,5
9426,CCNc1cc(C)nc(Nc2ccc(NS(=O)(=O)c3cc(OC)ccc3OC)cc2)n1,-0.15932179988530776,4,2,3,3,1,1,1,3,2,3
9427,CC(C)C[C@H](Nc1cc(C)nc(NCCc2ccccc2)n1)C(=O)NCc3cccs3,0.16989151879838732,2,1,1,1,3,1,4,1,4,4
9428,COc1cc(CNCCCCCCNCc2cc(OC)cc3ccccc23)c4ccccc4c1,-0.5282230128680698,2,1,1,1,1,2,1,4,1,5
9429,Clc1ccc(cc1Cl)C(=O)Nc2ccc(cc2)C(=O)OCC3CCCN4CCCCC34,-0.3273840388821793,5,2,5,5,4,2,1,3,1,1
9430,CC(=NNC(=S)NC(c1ccccc1)c2ccccc2)c3ccccn3,-0.10988396549273527,5,2,4,3,2,3,2,1,1,5
9431,N(c1ccncc1)c2nc(cs2)c3ccc(cc3)c4ccccc4,0.009070968089416431,5,5,1,3,5,2,2,1,4,5
9432,c1ccc(cc1)c2n[n+](c3ccccc3)n(n2)c4cccc5ccccc45,-0.8746690571833357,3,2,5,2,3,5,5,1,4,3
9433,CCCCCN1CCCC1CNS(=O)(=O)c2cccc(c2)C(=O)Nc3cccc(c3)C(F)(F)F,-0.2612735605013776,5,3,3,5,1,4,5,2,4,3
9434,Nc1ncc(c(N)n1)c2ccc(Br)cc2,-0.08331527853026566,3,2,4,4,1,3,2,1,3,1
9435,CCc1c(CCNCCCC(C)CCNCCc2ccc(OC)c(OC)c2CC)ccc(OC)c1OC,0.10149429143550852,4,3,1,5,5,4,3,2,4,2
9436,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc7c[nH]c8ccccc78)C(=O)NCCO,1.060910421484098,3,5,2,4,4,4,3,2,2,1
9437,COc1ccc2nc3ccccc3c(NCCN4CCN(C)CC4)c2c1,0.25539037486881017,5,2,5,1,5,2,4,5,5,5
9438,Clc1ccc(NC(=O)Nc2cccc(c2)c3ccc(cc3)c4nc5ccccc5[nH]4)cc1,-0.07473060441050079,4,2,1,5,5,5,2,3,2,4
9439,CC(C)(C)c1ccc(cc1)C(=O)Nc2ccc3nc4CCCCc4c(N)c3c2,-1.745546119337568,2,5,1,4,2,5,4,4,4,3
9440,COc1ccc(C(=O)Nc2ccc(Nc3nc(C)cc(n3)N(C)C)cc2)c(OC)c1,-0.1410361055263709,3,5,5,4,5,2,4,5,1,4
9441,CC(C)c1ccc(NC(=O)c2ccc(cc2)C(=O)NC3CCN(CC4CCCCC4)CC3)cc1,-0.43850217459335067,1,1,3,2,4,5,5,1,2,3
9442,CC1CCN(CC1)c2nc(C)nc3sc4CCCCc4c23,0.06068768147519165,3,3,4,4,2,3,2,3,4,4
9443,CCc1ccc(NC(=O)CN2N=NC3C2C(=O)N(C3=O)c4ccc(Br)cc4)cc1,2.70805020110221,4,5,5,3,3,1,2,3,5,5
9444,CCc1[n+](CC(=O)c2ccc(Br)cc2)c3ccccc3n1C,0.5056120567131032,3,2,1,3,2,3,4,2,3,3
9445,Fc1ccc(cc1)C(=O)COC(=O)Cc2ccc(Br)cc2,2.70805020110221,5,3,4,2,4,5,2,5,2,4
9446,CCCCN1CCCC[C@H]1[C@@H](O)c2ccnc3ccc(OCC)cc23,-0.25791126420613325,4,1,3,3,1,5,2,3,2,3
9447,CCCN1C=Nc2cc(ccc2C1=O)C(=O)Nc3ccc(cc3)c4cccc(CN(C)C)c4,-0.07444804858854273,5,1,5,5,2,1,3,4,1,3
9448,O=C(NC1CCC(CCN2CCc3ccc(cc3CC2)C#N)CC1)c4cccc(c4)c5cccc(c5)C#N,-1.3289910926607678,5,1,4,5,1,3,5,3,4,3
9449,CC1=CC=CN2C(=O)C3=C(N=C12)N(CCc4ccccc4)C(=N)C(=C3)C(=O)NCc5cccnc5,-0.3363954079726091,2,3,1,2,5,1,2,4,2,4
9450,Nc1ccc(cc1)c2csc(Nc3ccncc3)n2,-0.06331376852001078,4,5,3,1,3,4,2,1,2,3
9451,COc1cc(NC(C)CCCN(Cc2ccc(F)cc2)C(=O)C(c3ccccc3)c4ccccc4)c5ncccc5c1,0.08801087732271337,3,5,2,5,4,1,2,3,2,5
9452,Nc1nc(N)nc(n1)C(c2ccccc2)c3ccccc3,0.08342160813907236,4,2,3,1,4,5,1,5,5,3
9453,Fc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1Cl,1.6875094478542558,5,1,3,3,1,1,1,3,1,3
9454,Cc1ccc(CNC(=O)\C=C\c2ccc(cc2)[N+](=O)[O-])cc1,2.70805020110221,4,3,4,5,3,2,1,5,2,1
9455,CCN(CC)CCCN(Cc1cc2c(C)cc(C)cc2nc1O)C(=S)NCCCN(C)C,0.7376424204464966,2,4,4,2,4,4,3,1,3,3
9456,CCOC(=O)c1cnc2c(CC)cccc2c1O,0.5086232002107905,1,1,2,4,4,3,4,4,5,1
9457,CCCCN(CCCC)CCCCCCNc1c2ccccc2nc3ccccc13,-0.254015316827424,4,3,3,2,4,1,3,2,5,3
9458,CCCCCCn1c(Sc2ccc(C#N)c(c2)[N+](=O)[O-])nnc1c3ccccc3,-0.2585990493946223,2,5,3,2,3,1,3,4,3,2
9459,[O-][N+](=O)c1oc(C=CC2=Nc3ccccc3C(=O)N2c4ccc(Br)cc4)cc1,2.5063419305080648,1,3,5,5,4,1,5,1,3,4
9460,CCC(C)NCC(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-0.44785082460460224,2,5,2,5,1,1,3,5,1,2
9461,COc1cc(CCCOc2c(N)nc(N)nc2N)cc(OC)c1OC,0.20058126482698754,2,3,5,2,2,1,3,5,1,2
9462,CCc1cc2C(=C(C(=N)Oc2c(CN3CCCCC3)c1O)c4nc(C)cs4)O,-0.4178853666780285,3,3,5,1,2,2,2,3,2,3
9463,CC(Oc1c2CCCCc2ccc1C3CCN(CCCCNC(=O)c4ccc(cc4)c5ccc(Cl)cc5)CC3)C(=O)N,-0.05326161236029206,3,3,3,3,5,1,2,1,2,5
9464,Clc1ccc(NC(=N)NCCCCCCCCNC(=N)Nc2ccc(Cl)cc2)cc1,-0.5269392199126114,4,3,1,5,5,3,4,2,1,1
9465,Cc1cc(Nc2ccc(C)c(F)c2)n3ncnc3n1,2.70805020110221,5,3,3,3,5,2,4,5,2,2
9466,CCCc1cc(ccc1OCCCON2C(=NC(=NC2(C)C)N)N)C(=O)C,-5.3876973646890685,1,3,5,1,4,5,4,3,5,5
9467,CCCCOC(=O)NCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H]([C@H]1O[C@H]([C@@H]2OC(C)(C)O[C@H]12)N3C=CC(=O)NC3=O)C(=O)OC(c4ccccc4)c5ccccc5,0.08636052723286991,5,5,2,3,1,2,2,2,5,5
9468,CN(C)CCCN(C)c1cc(C)nc(Nc2ccc(Br)cc2)n1,-0.4413681782102852,3,5,1,4,2,1,4,3,4,2
9469,CN1CCN(CCNc2c3ccccc3nc4ccc(C)cc24)CC1,-0.5326461066641118,3,3,4,4,2,5,2,3,1,4
9470,COc1ccc(cc1)c2c[n+](Cc3ccc(Cl)c(Cl)c3)c4CCCn24,-0.6217571844732723,5,2,2,5,5,4,1,1,2,4
9471,CN(C)CCOc1cc(O)c2C(=CC(C)(C)Oc2c1)c3cccs3,-1.2378743560016174,1,1,5,3,1,3,5,5,2,1
9472,CN(C)CCN1CCN(Cc2cccc(c2)c3csc(c3)c4nc5ccccc5[nH]4)CC1,-0.92155137985037,2,2,3,5,4,5,2,5,5,3
9473,NC1=NC2(CCCCC2)N(OCCCCCCc3ccccc3)C(=N1)N,-1.058850319135878,1,1,1,5,5,2,5,5,4,4
9474,CCOc1cc(C)ccc1C2CCN(CCCCNC(=O)c3coc(c3)c4ccc(Cl)cc4)CC2,-0.08974165097970185,4,3,2,3,4,2,1,5,5,4
9475,COc1ccc(CCNc2nc(SCc3ccccc3Cl)nc4ccccc24)cc1OC,-0.058471766498344575,2,5,4,1,5,5,2,3,2,1
9476,[O-][N+](=O)c1cc(Sc2nnc(c3ccccc3Cl)n2CC4CCCCC4)ccc1C#N,0.14643365863766666,2,1,1,3,2,4,3,5,5,3
9477,CC(C)(C)CN1C(=NC(C1=O)(c2ccccc2)c3ccccc3)N,-0.6631628145145912,3,1,1,2,1,2,3,3,1,4
9478,O=C(CCNc1ccnc(NCCc2ccccc2)n1)Nc3ccccc3,-0.17956494733541334,3,1,2,4,3,2,4,3,5,3
9479,CCN(CC)CCCC(C)NC(=O)CSC1=Nc2ccccc2C(=O)N1c3cccc(Cl)c3,0.22314355131420974,4,1,4,5,5,5,2,5,3,3
9480,Oc1cc(NCCCNCc2cccc(OC(F)(F)C(F)F)c2)nc3ccccc13,0.235886515372492,4,1,1,5,4,4,4,1,4,1
9481,COc1ccc2nccc(C(OC(=O)C)C3CC4CCN3CC4C=C)c2c1,-1.4258671362397135,5,2,1,5,3,4,2,2,2,2
9482,COc1ccc(cc1)C(=O)N(C)CCCNc2ccnc3cc(Cl)ccc23,-0.226900600191922,2,1,1,4,4,4,4,5,4,2
9483,CCCCCCN(C(CC)C1=Nc2ccccc2C(=O)N1c3cccc(Cl)c3)C(=O)c4ccc(CC)cc4,-0.24718012914245105,3,4,3,4,1,2,4,4,1,3
