,smiles,Lipop,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
3532,O=C1O[C@]2(CN3CCC2CC3)CN1c4cccs4,0.9,3,1,1,1,5,2,4,1,4,1
3533,CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,1.94,4,5,1,1,4,3,5,5,3,1
3534,OC[C@H](O)CN1C(=O)[C@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.3,2,3,3,3,5,3,3,1,5,1
3535,CC(O)C(C)OC(=O)[C@@H]1CC2C(Cc3cn(C(C)C)c4cccc2c34)N(C)C1,2.8,5,5,2,4,4,1,3,2,5,4
3536,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CC6COCC(C5)N6,3.0,4,4,1,3,2,4,2,1,3,3
3537,COc1ccnc(NC2CCN(CC2)C(=O)c3ccc(cc3)C#N)c1,1.73,1,3,5,4,4,5,4,2,4,2
3538,Cc1c(Cl)c(Cl)ccc1OC2CCN(CC3CCN(CC3)[C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC2,2.98,5,5,3,5,2,3,4,1,2,3
3539,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4cccc(OCc5ccccn5)c4)nn3,3.1,1,5,1,4,5,3,2,5,5,4
3540,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccccc2)C(F)(F)F,3.07,1,4,5,2,4,3,1,4,1,3
3541,CNc1nc2nc(SCc3cccc(F)c3F)nc(N[C@H](C)CO)c2s1,3.7,1,1,1,2,3,1,4,5,1,4
3542,CC(C)CN1C(=O)N(C)C(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,4.36,4,2,4,4,3,4,4,3,2,4
3543,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)CN3C(=O)CCC3=O)C(=O)C(F)(F)F,0.96,3,4,5,5,2,2,5,4,2,3
3544,CN1CCC(CC1)NC(=O)c2ccc(Oc3ccc(cc3)C#C[C@]4(O)CN5CCC4CC5)cc2,1.0,1,1,1,1,5,2,1,3,4,3
3545,CN1CCN(CC1)c2ccc3ncc(C(=O)N)c(Nc4ccc(Cl)cc4Cl)c3c2,3.23,3,4,4,3,2,5,5,5,2,1
3546,COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2)cc1,0.86,5,3,2,5,3,1,5,2,5,2
3547,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(CCc3ccc(F)cc3)C2,2.39,5,3,3,3,3,1,1,3,4,4
3548,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC4CCNCC4,1.1,4,2,3,1,4,5,3,5,5,1
3549,Nc1nc2cc3CCN(Cc4cnc[nH]4)CCc3cc2s1,-0.12,2,1,2,2,1,2,3,3,4,2
3550,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)Cc4ccccc4)cc3)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,3.61,4,4,5,1,2,1,3,3,5,3
3551,FC(F)(F)CCS(=O)(=O)Oc1ccc(NC(=O)c2ccc(Cn3ccnn3)c4ccccc24)c(n1)C(=O)NCC5CCOCC5,4.2,2,5,1,3,5,3,1,5,4,3
3552,CC(CC(=O)NCc1ccccc1)C2CCCO2,2.1,2,5,1,5,3,3,3,5,1,2
3553,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(CCCc3ccccc3)C2,1.9,1,4,3,1,1,5,5,4,5,1
3554,CNc1cc(nc2c(cc(OC)cc12)N3CCN(C)CC3)C(=O)Nc4ccc(cc4)N5CCOCC5,2.93,5,3,3,2,2,3,1,5,3,4
3555,CS(=O)(=O)Cc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,2.49,5,2,3,1,3,5,1,3,3,3
3556,CCn1c2ccccc2c3cc(NC(=O)CN(C)C)ccc13,3.2,4,5,3,5,5,4,4,5,4,1
3557,OC(=O)COc1ccc(Cl)cc1C2CCCCC2,0.93,2,5,1,5,4,5,3,1,1,3
3558,Oc1ccc2[nH]c(CN3CCC(Cc4ccc(F)cc4)CC3)nc2c1,3.8,4,5,2,5,4,3,3,4,5,2
3559,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCCNCC4,0.1,2,4,4,4,5,4,5,5,4,5
3560,Cn1cc(cc1c2c3C(=O)N(CC#N)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56)C#N,3.33,3,3,5,3,4,2,1,4,2,4
3561,Clc1ccccc1NC(=O)c2cc[nH]n2,2.58,5,3,2,3,4,1,4,4,2,3
3562,CN(C)S(=O)(=O)c1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,3.5,4,3,4,5,4,2,5,4,5,1
3563,C[C@@H](NC1=CC(=O)CCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,3.17,3,2,5,1,2,5,2,1,3,2
3564,O=C1C=C(Nc2ccccc12)c3occc3,2.21,1,2,3,2,2,3,3,1,4,1
3565,Nc1nc2cc3CCN(Cc4ccccc4)CCc3cc2s1,2.66,5,5,2,2,1,5,5,4,4,3
3566,Cc1onc(C)c1CCC2CCN(CC2)S(=O)(=O)CC3(CCC(F)(F)CC3)N(O)C=O,2.1,3,1,2,3,1,1,4,2,3,1
3567,Oc1ccc(CCNCCCNS(=O)(=O)CCOCc2cccc3ccccc23)c4sc(O)nc14,1.69,1,1,2,5,3,2,2,1,5,4
3568,c1ccc(cc1)c2ccc3ccccc3n2,4.0,1,1,4,1,3,4,3,2,4,1
3569,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCC=CC2,0.9,5,2,3,3,5,4,3,1,1,3
3570,CNS(=O)(=O)NC1=CC=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccccc2,1.79,3,2,1,4,1,1,5,3,1,1
3571,O=S(=O)(NCCNc1ncccn1)c2cccc3cnccc23,0.61,2,2,5,4,4,3,5,2,2,4
3572,COc1ccc2nc(C)cc(c2c1)n3cc(CNC(=O)C)nn3,1.6,2,1,4,5,5,5,5,3,4,4
3573,Oc1ccc(CCNCCN(C2CCCCC2)C(=O)CCNCCc3ccc(Cl)c(Cl)c3)c4OCC(=O)Nc14,2.23,2,4,1,4,5,1,4,4,5,5
3574,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,2.37,2,5,1,2,1,3,3,5,4,4
3575,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13,3.29,4,2,1,2,2,4,3,1,2,3
3576,CCCS(=O)(=O)c1ccc(cc1)C(CNS(=O)(=O)c2ccc(cc2)C(F)(F)F)N3CCCCCC3,3.32,3,4,3,2,3,3,3,1,2,5
3577,NC(=N)c1cc2c(\C=C\c3ccc4OCOc4c3)cccc2s1,2.2,1,5,3,4,3,1,3,5,4,2
3578,OC(=O)C(N1CCCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C1)c4ccccc4,2.6,2,5,3,1,2,2,4,2,3,3
3579,CCOC(=O)c1cc(O)c(nn1)c2ccccc2,0.69,1,4,4,1,2,4,5,3,2,2
3580,c1ccc2c(c1)nnn2c3ccncc3,1.69,5,1,1,5,2,2,1,2,1,5
3581,Cc1cccc(CN2C=CN3C(=O)C=C(N=C23)N4CCOCC4)c1,2.8,1,5,5,2,1,2,5,3,5,4
3582,Nc1nc(O)cc(n1)c2ccc(O)cc2,1.05,3,5,4,1,3,1,1,1,1,1
3583,O=C(NCc1ccccc1)c2cccnc2Oc3ccccc3,3.0,1,4,2,2,4,3,2,4,5,5
3584,CC(C)CNc1nc(nc(N2CC(O)C2)c1N)C#N,2.0,1,4,5,3,3,2,4,5,1,3
3585,CN(C)C(=O)N1CCC(CC1)C(=O)NCc2cccs2,1.1,3,2,2,2,2,1,2,2,5,3
3586,CN(c1ccnc(Nc2cc(cc(c2)C(=O)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,2.2,2,3,2,3,2,2,3,2,5,4
3587,Fc1ccc(cc1Cl)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.98,4,1,3,5,5,3,4,1,2,5
3588,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)[N+](=O)[O-],4.1,2,5,4,3,2,2,1,3,1,3
3589,Clc1ccc(cc1)c2c[nH]nn2,2.97,4,1,1,2,1,4,1,3,5,1
3590,COc1cc(cc2cnc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)nc12)c4ccncc4,2.73,1,2,5,1,2,3,2,5,1,5
3591,CC(C)N1C(=O)N(C)C(=O)c2cn(Cc3cccc4ccccc34)cc12,3.97,5,5,3,4,3,1,4,1,3,4
3592,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@@H](C)OC(=O)[C@H](CC(=O)c4ccccc4N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCN)NC(=O)CNC3=O)[C@H](C)CC(=O)O,-0.94,2,2,1,1,3,3,5,1,5,2
3593,C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCOCC3)c4ncc(F)cn4,2.68,1,4,2,4,2,5,4,4,3,4
3594,CC(C)N1CCN(Cc2cnc(c(C)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,1.44,4,3,2,3,4,4,5,3,4,2
3595,COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23,3.27,1,5,1,4,5,5,4,2,2,2
3596,NC1(CCC1)c2ccc(cc2)c3nc4ccccc4cc3c5ccccc5,3.6,1,3,1,2,2,5,4,1,2,2
3597,OC(=O)c1ccc(cc1)n2ncc(C(=O)NC3C4CC5CC(CC3C5)C4)c2C6CCC6,1.33,5,3,1,2,4,1,3,5,2,1
3598,O=C1Nc2cc(ccc2C1c3ncnc4cc(OCCCN5CCOCC5)ccc34)C#N,2.99,1,3,5,4,5,2,2,3,2,5
3599,CC(C)(C)C(=O)NCc1ccc(NC(=O)N2CCCC(O)(C2)c3ccc(Cl)c(Cl)c3)cc1,3.93,4,3,3,4,4,5,1,1,1,4
3600,CC[C@H]1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O,3.14,1,2,4,2,3,5,5,4,5,2
3601,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc3c(N)ncnc13,2.39,2,3,4,5,4,1,4,2,5,4
3602,NC(=N)c1cc2c(OCc3ccccc3)cccc2s1,1.16,5,5,4,4,5,4,1,5,5,2
3603,OC(=O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,2.1,4,1,3,4,5,5,5,4,4,2
3604,CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](OCCO)[C@@H](O)[C@H]5O)c4n1,3.87,4,2,3,4,3,1,1,5,4,4
3605,Cc1c(N)cccc1CN2C=CC(=CC2=O)OCCc3cccs3,2.78,1,2,2,2,3,5,3,5,3,1
3606,Cc1ccc(NC(=O)c2ccnc(c2)N3CCOCC3)cc1Nc4ccnc(Cl)n4,3.1,1,4,2,4,2,4,4,1,2,2
3607,OC(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)ccc4[nH]3,1.79,5,3,1,5,5,1,5,4,2,3
3608,COc1ccc(cc1Cl)C(=O)NCCN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2,3.74,5,4,4,2,4,2,2,5,3,2
3609,O[C@@H](CNCCc1cccc(CNCc2ccccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34,1.85,2,2,2,4,4,3,1,4,4,4
3610,CC(C)CC(N(C)C)C1(CCC1)c2ccc(Cl)cc2,3.6,4,1,5,5,1,4,3,5,2,5
3611,Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1,3.56,3,5,4,1,2,4,4,5,1,2
3612,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,1.76,2,3,1,1,3,3,2,5,3,3
3613,COc1cc(Nc2c(cnc3cc(OC)c(OC)cc23)C#N)cc(OC)c1,3.5,5,4,2,2,1,1,4,3,1,5
3614,Cc1cc(CNc2ncc(Br)c(Nc3cc([nH]n3)C4CC4)n2)on1,3.43,1,5,2,3,5,5,3,5,4,2
3615,CCCCC1(CC)C(=O)NC(=O)NC1=O,1.5,4,4,3,2,4,2,5,4,1,4
3616,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@H]4CC(=O)N,2.64,4,1,3,1,5,3,3,1,4,4
3617,COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC,3.5,5,1,5,1,3,2,1,2,5,1
3618,COc1ccc(cc1)c2cc(O)nc(N)n2,1.52,3,5,5,5,2,1,4,2,5,3
3619,OC(=O)c1ccc(NC(=O)c2cc(OCc3ccccc3)cc(OCc4ccccc4)c2)nc1,2.7,5,1,1,3,2,1,4,3,5,1
3620,OCC(CO)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)ccc4[nH]3,3.64,4,3,1,4,3,4,3,4,5,1
3621,CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(cc3)N4CCN(C)CC4)c2C1)c5ccccc5,2.0,3,1,1,3,5,1,1,5,4,3
3622,CCN(C1CCN(CC[C@H](N2CCN(CC2)S(=O)(=O)C)c3cc(F)cc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.25,5,3,1,5,1,5,4,4,2,5
3623,Cc1ccc(cc1)S(=O)(=O)Nc2ccc(\C=C\C(=O)Nc3ccccc3N)cc2,2.82,5,4,4,1,1,2,1,2,1,2
3624,Clc1ccc(C2CCN(CC2)C(=O)COCc3ccncc3)c(Cl)c1,2.63,3,4,4,4,1,5,4,5,2,2
3625,CC(C)N(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,2.33,3,1,1,5,5,3,3,2,5,1
3626,CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,2.83,3,4,5,5,5,5,5,3,5,5
3627,CCOc1ccc(cc1)c2cnc3CCCn23,2.65,5,4,1,4,2,2,4,1,3,1
3628,C[C@@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)C#N,3.1,2,2,4,4,3,4,3,4,5,5
3629,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1,3.2,1,2,3,2,5,5,4,5,2,1
3630,CNC1=CN=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccc(F)cc2,1.86,2,1,2,1,3,4,3,2,5,5
3631,CC(=O)Nc1ccc2c(c1)c(cn2CCC(=O)O)c3cc(NC4CC4)n5ncc(C#N)c5n3,-0.87,2,3,5,1,3,1,3,5,1,4
3632,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)N(C)C,3.7,4,1,2,4,4,2,5,5,1,5
3633,CN1CCN(CC1)c2nc3ccccc3cc2Cn4nc(c5ccc6nc(N)sc6c5)c7c(N)ncnc47,3.09,2,5,5,5,1,2,5,4,5,4
3634,Oc1cccc2ccc(nc12)C#N,1.81,1,3,5,3,4,4,2,4,2,1
3635,COCCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4OC)cc1,3.14,2,3,3,4,2,2,4,2,2,3
3636,NCCCCCc1c[nH]c2ccc(F)cc12,0.6,1,2,5,3,5,4,1,1,3,5
3637,CN1C(=O)N(Cc2ccc(cc2)C(=O)O)C(=O)c3cc(ccc13)C#CCc4ccccc4,2.5,1,4,4,5,2,4,4,2,5,3
3638,COc1c(cc2ccccc2c1C(=O)N(C)C[C@@H](CCN3CCC(CC3)c4ccc(O)cc4[S+](C)[O-])c5ccc(Cl)c(Cl)c5)C#N,3.5,4,3,2,5,1,3,4,3,4,1
3639,CN1C(=O)N(C)c2ncn(C)c2C1=O,-0.03,2,5,1,2,5,1,3,5,1,1
3640,Cn1c(ccc1c2cc(F)c3NC(=O)C(C)(C)c3c2)C#N,3.21,1,2,1,3,4,4,5,1,3,2
3641,CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CCC#N)c3cc(Cl)ccc3Cl)cc1,2.1,5,3,2,3,3,4,3,1,3,1
3642,OC1(CNC(=O)c2cc(ccc2Cl)N3N=CC(=O)NC3=O)CCCCCC1,0.26,1,2,1,3,3,4,1,5,3,4
3643,COc1ccccc1N2CCN(CCN(C(=O)C3CCCCC3)c4ccccn4)CC2,3.0,5,2,4,5,3,2,1,3,2,1
3644,Fc1ccccc1NC(=O)N[C@H]2N=C(c3ccccc3)c4ccccc4NC2=O,4.0,5,3,2,1,5,3,4,4,5,5
3645,CCC[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,0.6,2,5,4,2,4,3,2,3,4,4
3646,CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3sccc3[nH]2,3.1,2,5,2,2,1,3,3,3,1,1
3647,Cc1cccc(Br)c1C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O,-0.13,2,2,4,5,4,4,2,4,4,4
3648,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(NS(=O)(=O)C)sc13,0.92,2,5,1,4,1,1,2,3,4,3
3649,Cc1nc(C)c(nc1C(=O)N)c2ccc3c(CC[C@@]34CC[C@@H](CC4)c5nnn[nH]5)c2,1.4,1,4,1,5,3,2,5,1,5,5
3650,Brc1cnc(NCc2ccccc2)nc1Nc3cc([nH]n3)C4CC4,4.11,2,2,3,5,5,5,2,4,1,2
3651,Cc1ccc(cc1NC(=O)CC23CC4CC(CC(C4)C2)C3)C(=O)N5CC6CNCC(C5)O6,2.12,5,5,5,4,4,4,1,2,5,5
3652,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,2.12,2,1,3,5,5,2,2,2,5,5
3653,C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCN(C)CC3)c4ccc(F)cn4,2.9,2,5,4,5,4,4,2,3,4,3
3654,CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cccc6[nH]ncc56,3.23,5,4,2,3,4,2,5,4,1,3
3655,Fc1ccccc1NC(=O)NC2N=C(c3ccccc3)c4ccccc4NC2=O,3.8,4,5,4,5,3,4,2,2,5,4
3656,CN1C(=O)C=C(CCc2ccc3cc[nH]c3c2)N=C1N,2.1,1,1,1,2,5,3,3,1,4,3
3657,CC1=C(Cc2ccccc2)C(=O)n3nc(NCc4cccc(Cl)c4)nc3N1,3.6,2,4,1,3,2,3,1,5,1,2
3658,Clc1ccc(Cl)c(c1)S(=O)(=O)Nc2nc(cs2)c3sccc3Cl,2.11,1,1,3,2,4,2,5,4,5,1
3659,COc1cc2ncc(C(=O)N)c(Nc3ccccc3C)c2cc1OC,3.4,1,1,2,3,5,4,4,5,2,1
3660,N[C@@H](Cc1cccs1)C(=O)N[C@]2(C[C@H]2c3ccccc3)C#N,1.5,3,2,1,1,1,2,2,3,5,5
3661,COc1ccc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1,3.96,2,5,4,2,4,2,1,3,5,2
3662,CC1=CN(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)C(=O)NC1=O,3.04,3,4,2,4,4,4,1,1,1,2
3663,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1,3.07,2,4,1,1,2,4,4,1,4,4
3664,C[C@@H](NC1=CC(=O)CNC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,2.49,2,2,3,5,3,2,2,4,3,1
3665,CN1CCOc2cc(COc3ccccc3)cnc12,3.3,3,5,5,1,1,4,3,5,5,5
3666,O[C@H](CNC(=O)c1c[nH]nc1C2CC2)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.15,5,3,1,2,4,5,1,2,1,4
3667,CCOc1noc2cc(OCCC3CCN(CC3)c4ccc(C)nn4)ccc12,4.23,1,4,3,1,1,4,2,3,5,3
3668,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4cscn4,0.02,2,3,3,4,1,1,4,4,1,1
3669,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CCC(F)(F)CC4)nc23,1.42,1,1,4,3,1,5,5,4,5,4
3670,O[C@@H](CNCCc1cccc(CNCCc2ccccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34,1.63,1,3,1,2,1,2,3,1,5,5
3671,CC(C)n1c2ccccc2c3cc(NC(=O)N4CCOCC4)ccc13,3.55,4,3,5,2,2,4,5,1,2,3
3672,CC(C)Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3)C(F)(F)F)S(=O)(=O)C,3.33,1,1,4,5,4,3,4,2,2,2
3673,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(Cc3ccccc3)C2,2.01,2,2,5,2,1,4,2,2,4,5
3674,CN1CCN(CC1)C(=O)Cc2csc(NS(=O)(=O)c3cccc(Cl)c3C)n2,0.57,3,2,3,2,1,2,2,1,1,4
3675,CCOC(=O)c1cnc2c(N)cccc2c1O,0.9,4,1,3,5,5,3,2,5,3,1
3676,CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCCOCC4)n1)c5cc(CO)ccc5C,3.3,2,5,1,4,2,3,2,1,4,1
3677,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,-1.08,5,3,1,1,5,5,2,3,2,5
3678,NS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,2.7,2,3,3,1,2,5,4,4,5,5
3679,COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,-0.87,5,4,1,3,1,5,2,1,5,1
3680,Cc1cc(CN2Cc3cccnc3CC2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,1.15,2,1,5,4,2,1,3,1,4,5
3681,C1CN2CCC1C(C2)c3oc(nn3)c4oc(cc4)c5cccnc5,1.2,4,2,3,1,3,5,4,1,1,1
3682,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc(cs4)c5ccccc5,3.5,4,5,2,5,1,1,1,4,4,1
3683,NC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccsc4,3.18,3,4,4,5,4,5,2,5,2,3
3684,CCc1cccc(CC)c1NC(=O)N2Cc3[nH]nc(NC(=O)c4ccc(cc4)N5CCN(C)CC5)c3C2,3.31,4,3,2,4,4,2,4,4,5,4
3685,CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)N)c(F)c3)ncc2F,3.14,4,1,2,4,1,5,2,5,3,2
3686,[O-][N+](=O)c1cc(C(=O)NCC=C)c2N=C(Nc3ccc(Cl)c(Cl)c3)NC(=O)c2c1,2.7,2,4,2,2,4,5,1,3,2,5
3687,c1ccc(cc1)c2cn3ccccc3n2,2.9,5,4,1,4,2,1,3,2,4,5
3688,COC[C@H](O)CN1C(=O)C=NN(C1=O)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,1.46,2,5,3,2,4,2,3,2,4,4
3689,FC(F)(F)c1cc(NC(=O)c2cnc(Cl)nc2C(F)(F)F)cc(c1)C(F)(F)F,1.8,4,2,1,5,5,4,3,2,1,1
3690,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,1.55,3,5,2,5,3,3,2,1,5,2
3691,NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3CC4CCCCC4)c1,1.55,2,4,3,2,5,1,2,3,4,4
3692,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,4.13,2,1,2,3,4,1,2,5,1,1
3693,OC(=O)c1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.83,2,5,1,3,4,1,4,2,1,5
3694,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1OC,3.4,4,4,5,3,4,4,5,5,1,5
3695,CCN1CCN(Cc2cnc(c(C)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,1.2,4,4,2,4,1,5,3,2,5,1
3696,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3snc(C)c3C(=O)N2Cc4ccccc4,1.61,1,5,4,4,3,2,3,5,4,2
3697,CCOC(=O)Cc1csc(NS(=O)(=O)c2ccc(Cl)cc2)n1,1.32,1,2,5,2,1,4,1,5,1,4
3698,Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1,2.28,5,3,5,1,1,4,2,3,3,4
3699,Cc1cc2nc(NC(=N)N)nc(C)c2cc1C,0.7,2,3,4,3,5,3,4,3,5,2
3700,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c3ccccc3)c4ccccc4)C(=O)CC(C)C,1.82,3,1,3,4,2,2,3,4,1,2
3701,Cc1nc(C)c(s1)C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N,2.0,3,5,2,1,4,2,2,4,3,5
3702,COc1ccc(cc1)c2nc3CCCn3c2Br,3.3,5,3,3,5,5,3,4,2,2,5
3703,OC(=O)[C@H](Cc1ccc(cc1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.17,4,3,3,3,3,5,1,4,5,3
3704,CN1C[C@@H](c2ccccc2)c3cccc(N)c3C1,2.11,4,1,4,5,3,2,4,3,1,5
3705,Cn1c(ccc1c2ccc3NC(=O)OC(C)(C)c3c2)C#N,2.85,2,3,4,3,1,4,1,5,5,2
3706,CN([C@H](CN1CCCC1)c2ccccc2)C(=O)Cc3ccc(Cl)c(Cl)c3,3.42,4,2,2,4,2,4,4,2,1,5
3707,Cn1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,3.8,1,5,3,5,3,5,4,5,3,4
3708,OC(c1ccccc1)c2ccc3C(=O)C=C(Nc3c2)c4cccnc4,2.27,3,2,1,1,1,2,4,4,3,5
3709,CC(C)COc1ccc(cc1C#N)c2nc(C)c(s2)C(=O)O,0.94,5,1,5,3,2,5,5,2,5,3
3710,O[C@@H](CNCCc1cccc(CNCc2ccccc2F)c1)c3ccc(O)c4NC(=O)Sc34,0.69,2,5,3,4,2,3,5,5,2,1
3711,CN1C(=O)C=C(CCc2cccc(c2)c3cccnc3)N=C1N,2.5,2,1,3,5,4,5,4,4,2,1
