Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID
CHEMBL3960661;;0;439.52;0;3.21;BDBM190738;C[C@@]1(c2cc(-n3cc(-c4ccccc4)nn3)ccc2F)CS(=O)(=O)C2(CCC2)C(=N)N1;Ki;'=';2323.0;nM;5.63;;341232;UO_0000065;12.82;0.25;2.42;5.59;False;CHEMBL3887512;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886347;37;BindingDB Database;;2015;None
CHEMBL3923964;;0;411.46;0;0.92;BDBM190840;C[C@@]1(c2cc(NC(=O)C3CCO3)ccc2F)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1;Ki;'=';488.0;nM;6.31;;341322;UO_0000065;15.34;0.31;5.39;5.37;False;CHEMBL3887512;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886347;37;BindingDB Database;;2015;None
CHEMBL3937345;;0;511.03;1;1.98;BDBM242342;Cc1nonc1N1CCN(c2nccc3c(Cl)c([C@]4(C)CS(=O)(=O)N(C)C(=N)N4)sc23)CC1;Ki;'=';726.4;nM;6.14;;422469;UO_0000065;12.01;0.25;4.16;4.67;False;CHEMBL3888913;HTRF FRET Assay: Varying concentrations of inhibitors at 3× the final desired concentration in a volume of 10 μl are preincubated with purified human BACE1 catalytic domain (3 nM in 10 μl) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol, 0.1% Brij-35 and 7.5% DSMO. Reactions are initiated by addition of 10 μl of 600 nM QSY7-APPswe-Eu substrate (200 nM final) to give a final reaction volume of 30 in a 384 well Nunc HTRF plate. The reactions are incubated at 30° C. for 1.5 hours. The 620 nm fluorescence is then read on a Rubystar HTRF plate reader (BMG Labtechnologies) using a 50 millisecond delay followed by a 400 millisecond acquisition time window.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886884;37;BindingDB Database;;2016;None
CHEMBL3939748;;0;432.51;0;2.42;BDBM242277;CN1C(=N)N[C@](C)(c2sc(-c3ccnc(-c4cncnc4)c3)cc2F)CS1(=O)=O;Ki;'=';1252.0;nM;5.9;;422404;UO_0000065;13.65;0.28;3.48;5.27;False;CHEMBL3888913;HTRF FRET Assay: Varying concentrations of inhibitors at 3× the final desired concentration in a volume of 10 μl are preincubated with purified human BACE1 catalytic domain (3 nM in 10 μl) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol, 0.1% Brij-35 and 7.5% DSMO. Reactions are initiated by addition of 10 μl of 600 nM QSY7-APPswe-Eu substrate (200 nM final) to give a final reaction volume of 30 in a 384 well Nunc HTRF plate. The reactions are incubated at 30° C. for 1.5 hours. The 620 nm fluorescence is then read on a Rubystar HTRF plate reader (BMG Labtechnologies) using a 50 millisecond delay followed by a 400 millisecond acquisition time window.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886884;37;BindingDB Database;;2016;None
CHEMBL3890972;;0;412.39;0;4.02;BDBM234493;Cc1nc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@@](C)(F)CC3(F)F)c2)c(C)o1;Ki;'=';65.0;nM;7.19;;408810;UO_0000065;17.43;0.34;3.17;7.69;False;CHEMBL3888549;SPA-Based Assay: The binding assay was performed as SPA-based assay using a biotinylated form of human BACE1 recombinantly expressed and subsequently purified from Freestyle HEK293 cells. The binding assay was run in a 50 mM sodium acetate buffer, pH 4.5 containing 50 mM NaCl and 0.03% Tween-20 in white clear bottom 384 plates (Corning #3653). 10 nM (final concentration) radioligand ([3H]-N-((1S,2R)-1-benzyl-3-cyclopropylamino-2-hydroxy-propyl)-5-(methanesulfonyl-methyl-amino)-N-((R)-1-phenyl-ethyl)-isophthalamide) (TRQ11569 purchased from GE Healthcare) was mixed with test compound at a given concentration, 6 nM (final concentration) human BACE1 and 25 μg Streptavidin coated PVT core SPA beads (RPNQ0007, GE Healthcare Life Sciences) in a total volume of 40 μl.;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886758;37;BindingDB Database;;2016;CHEMBL3307715
CHEMBL4085945;;0;424.58;1;7.13;2;CC(C)=CCC/C(=C/CC/C(C)=C/CCC1(C)C=Cc2cc(O)cc(C)c2O1)C(=O)O;Ki;'=';2900.0;nM;5.54;;;UO_0000065;13.04;0.24;-1.59;8.29;False;CHEMBL4055497;Noncompetitive inhibition of recombinant human BACE1 using Rh-EVNLDAEFK-Quencher as substrate after 60 mins by Dixon plot analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4052658;1;Scientific Literature;Bioorg Med Chem;2017;None
CHEMBL3352906;;0;710.98;2;3.47;4c;Cc1csc(C[C@H](C)C(=O)N[C@@H](CNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCC(C)C)C(C)C)n1;Ki;'=';0.25;nM;9.6;;;UO_0000065;13.51;0.27;6.13;5.11;False;CHEMBL3380862;Inhibition of recombinant BACE1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3351680;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;None
CHEMBL3628121;;0;462.38;0;3.94;7m;CC(=O)Nc1c(Cl)cc(CN/C(N)=N/C(=O)C2CCCCN2c2ccccc2)cc1Cl;Ki;'=';420.0;nM;6.38;;;UO_0000065;13.79;0.28;2.44;6.39;False;CHEMBL3630426;Displacement of [3H]BMS-599240 from BACE1 (unknown origin) expressed in HEK293 cells at pH 6.4 after 1.5 hrs by Microbeta liquid scintillation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL3893492;;0;386.49;0;2.40;BDBM242926;CNS1(O)C[C@@](C)(c2cc(NC(=O)COC)ccc2F)NC(=N)C1(C)C;Ki;'=';228.0;nM;6.64;;423787;UO_0000065;17.19;0.35;4.24;6.24;False;CHEMBL3888940;HTRF FRET Assay: Varying concentrations of inhibitors at 3× the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 μl) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol, 0.1% Brij-35 and 7.5% DSMO. Reactions are initiated by addition of 10 μl of 600 nM QSY7-APPswe-Eu substrate (200 nM final) to give a final reaction volume of 30 μl in a 384 well Nunc HTRF plate. The reactions are incubated at 30° C. for 1.5 hours. The 620 nm fluorescence is then read on a Rubystar HTRF plate reader (BMG Labtechnologies) using a 50 millisecond delay followed by a 400 millisecond acquisition time window.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886895;37;BindingDB Database;;2016;None
CHEMBL3650828;;0;419.44;0;1.93;BDBM149916;CC1(C)Oc2ccc(NC(=O)c3ccc(C#N)cn3)cc2C2(COC(N)=N2)C12COC2;Ki;'=';72.0;nM;7.14;;361638;UO_0000065;17.03;0.31;5.21;5.42;False;CHEMBL3887894;Fluorescence Resonance Energy Transfer (FRET) Assay: Test Example 1: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence. The amino acid sequence of the 'core' peptide of the substrate is SEVNLDAEFK (SEQ ID NO:2). The amino terminus was derivatized with (7-methoxycoumarin-4-yl)acetyl (MCA), and the epsilon amine of the lysine side chain of the terminal residue (K in sequence SEVNLDAEFK (SEQ ID NO:2)) was derivatized with 2,4-dinitrophenyl (DNP). Assays were performed in a buffer of 0.1 M sodium acetate, pH 4.4, 0.08% 3-[(3-Cholamidopropyl)dimethylammonio]propanesulfonate (CHAPS), 0.005% Tween80. BACE1 enzyme (final concentration 65 nM) was pre-incubated with test compounds for 15 minutes at room temperature. Fluorescence intensities were measured 60 minutes after addition of the substrate (final concentration 3 uM) by Tecan Safire2.;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886493;37;BindingDB Database;;2016;None
CHEMBL3650849;;0;396.42;0;2.96;BDBM149940;CC1(C)Oc2ccc(NC(=O)c3ccc(F)cn3)cc2[C@@]2(COC(N)=N2)C12CC2;Ki;'=';91.5;nM;7.04;;361659;UO_0000065;17.76;0.33;4.08;7.12;False;CHEMBL3887894;Fluorescence Resonance Energy Transfer (FRET) Assay: Test Example 1: Potency of test compounds were determined by measurement of their inhibition of BACE1 activity toward a fluorescent substrate. Experiments were performed by reference to the procedure as described in Ermolieff, et al. (Biochemistry 39:12450-12456 (2000), the teachings of which are incorporated hereby in their entirety). Briefly, the recombinant protease unit of BACE1 was prepared from E. coli expression as inclusion bodies, refolded, and purified as described in Lin, et al., (Proc. Nat. Acad. Sci. 97:1456-1460 (2000)). Fluorogenic substrate, MCA-SEVNLDAEFK(DNP)-NH2 (SEQ ID NO:1) was purchased. (M-2485, Bachem Americas, Torrance, Calif.). The substrate was derived from 10 amino acids of the human amyloid precursor protein (APP), with the Swedish variant amino acids at the beta-secretase cleavage site. The terminal amino acid was modified from arginine to lysine to facilitate derivatization with a functional group for detection by autofluorescence. The amino acid sequence of the 'core' peptide of the substrate is SEVNLDAEFK (SEQ ID NO:2). The amino terminus was derivatized with (7-methoxycoumarin-4-yl)acetyl (MCA), and the epsilon amine of the lysine side chain of the terminal residue (K in sequence SEVNLDAEFK (SEQ ID NO:2)) was derivatized with 2,4-dinitrophenyl (DNP). Assays were performed in a buffer of 0.1 M sodium acetate, pH 4.4, 0.08% 3-[(3-Cholamidopropyl)dimethylammonio]propanesulfonate (CHAPS), 0.005% Tween80. BACE1 enzyme (final concentration 65 nM) was pre-incubated with test compounds for 15 minutes at room temperature. Fluorescence intensities were measured 60 minutes after addition of the substrate (final concentration 3 uM) by Tecan Safire2.;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886493;37;BindingDB Database;;2016;None
CHEMBL3913185;;0;466.92;0;2.50;BDBM190769;C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1;Ki;'=';8.1;nM;8.09;;341261;UO_0000065;17.33;0.36;5.59;6.67;False;CHEMBL3887512;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886347;37;BindingDB Database;;2015;None
CHEMBL3920832;;0;500.47;1;2.86;BDBM190770;C[C@@]1(c2cc(NC(=O)c3ccc(C(F)(F)F)cn3)ccc2F)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1;Ki;'=';17.0;nM;7.77;;341262;UO_0000065;15.52;0.31;4.91;6.41;False;CHEMBL3887512;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886347;37;BindingDB Database;;2015;None
CHEMBL3947187;;0;463.49;0;1.25;BDBM190781;COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@@]4(CCOC4)C(=N)N3)c2)cn1;Ki;'=';41.0;nM;7.39;;341264;UO_0000065;15.94;0.32;6.14;5.15;False;CHEMBL3887512;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886347;37;BindingDB Database;;2015;None
CHEMBL3966712;;0;450.47;0;1.98;BDBM190783;C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1;Ki;'=';18.7;nM;7.73;;341266;UO_0000065;17.16;0.34;5.75;6.37;False;CHEMBL3887512;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886347;37;BindingDB Database;;2015;None
CHEMBL2178164;;0;561.5;1;4.32;22g;COc1ccc(-c2nsc(C)c2C(=O)/N=C(\N)NCc2cc(Cl)c(NC(=O)CN3CCC3)c(Cl)c2)cc1;Ki;'=';4.0;nM;8.4;;;UO_0000065;14.96;0.31;4.08;6.89;False;CHEMBL2187886;Displacement of [3H]BMS-599240 from BACE1 expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2177026;1;Scientific Literature;J. Med. Chem.;2012;CHEMBL3307715
CHEMBL2178172;;0;468.94;0;3.95;19d;COc1ccc(-c2noc(C)c2C(=O)/N=C(\N)NCc2cc(Cl)cc(/C=C/CCO)c2)cc1;Ki;'=';140.0;nM;6.85;;;UO_0000065;14.62;0.28;2.90;5.57;False;CHEMBL2187886;Displacement of [3H]BMS-599240 from BACE1 expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2177026;1;Scientific Literature;J. Med. Chem.;2012;CHEMBL3307715
CHEMBL4128375;;0;547.41;1;3.33;22;CN1C(=N)N[C@@]2(c3cc(NC(=O)c4nccc5cc(Br)cnc45)ccc3F)CCC[C@H]2S1(=O)=O;Ki;'=';4.0;nM;8.4;;;UO_0000065;15.34;0.34;5.07;6.55;False;CHEMBL4119788;Binding affinity to human BACE1 catalytic domain using QSY7-APPswe-Eu as substrate preincubated for 30 mins followed by substrate addition measured after 1.5 hrs by HTRF assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4118088;1;Scientific Literature;ACS Med Chem Lett;2017;None
CHEMBL573106;;0;851.97;1;4.25;1;CO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C;Ki;'<';1.0;nM;;;;UO_0000065;;;;;False;CHEMBL1069651;Inhibition of human BACE1 expressed in Escherichia coli BL21(DE3) by resolved fluorescence assay;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156935;1;Scientific Literature;Bioorg. Med. Chem.;2010;None
CHEMBL591699;;0;866.0;1;4.64;2b;CCO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C;Ki;'=';2.1;nM;8.68;;;UO_0000065;10.02;0.19;4.04;4.51;False;CHEMBL1069651;Inhibition of human BACE1 expressed in Escherichia coli BL21(DE3) by resolved fluorescence assay;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156935;1;Scientific Literature;Bioorg. Med. Chem.;2010;None
CHEMBL591644;;0;896.02;1;4.27;2c;COCCO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C;Ki;'=';3.1;nM;8.51;;;UO_0000065;9.5;0.18;4.24;4.22;False;CHEMBL1069651;Inhibition of human BACE1 expressed in Escherichia coli BL21(DE3) by resolved fluorescence assay;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156935;1;Scientific Literature;Bioorg. Med. Chem.;2010;None
CHEMBL591478;;0;878.01;1;4.81;2d;C=CCO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C;Ki;'=';3.3;nM;8.48;;;UO_0000065;9.66;0.19;3.67;4.41;False;CHEMBL1069651;Inhibition of human BACE1 expressed in Escherichia coli BL21(DE3) by resolved fluorescence assay;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156935;1;Scientific Literature;Bioorg. Med. Chem.;2010;None
CHEMBL2178151;;0;485.61;0;4.40;34;CC(C)Oc1cccc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)c1;Ki;'=';15.0;nM;7.82;;;UO_0000065;16.11;0.31;3.42;8.46;False;CHEMBL2183861;Inhibition of BACE1;B;BAO_0000357;single protein format;None;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2177036;1;Scientific Literature;J. Med. Chem.;2012;None
CHEMBL3983667;;0;494.08;0;4.43;BDBM190758;C[C@@]1(c2sc(-c3cccc(N4CCCC4)c3)cc2Cl)CS(=O)(=O)C2(CCOCC2)C(=N)N1;Ki;'=';5743.0;nM;5.24;;341250;UO_0000065;10.61;0.22;0.81;6.35;False;CHEMBL3887512;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886347;37;BindingDB Database;;2015;None
CHEMBL3984049;;0;494.06;0;4.56;BDBM190794;C[C@@]1(c2sc(-c3ccnc(-c4cccs4)c3)cc2Cl)CS(=O)(=O)[C@@]2(CCOC2)C(=N)N1;Ki;'=';986.4;nM;6.01;;341286;UO_0000065;12.16;0.26;1.45;6.52;False;CHEMBL3887512;HTRF FRET Assay: A homogeneous time-resolved FRET assay can be used to determine IC50 values for inhibitors of the soluble human BACE1 catalytic domain. This assay monitors the increase of 620 nm fluorescence that resulted from BACE1 cleavage of an APPswedish APPswe mutant peptide FRET substrate (QSY7-EISEVNLDAEFC-Europium-amide). This substrate contains an N-terminal QSY7 moiety that serves as a quencher of the C-terminal Europium fluorophore (620 nm Em). In the absence of enzyme activity, 620 nm fluorescence is low in the assay and increased linearly over 3 hours in the presence of uninhibited BACE1 enzyme Inhibition of BACE1 cleavage of the QSY7-APPswe-Eu substrate by inhibitors is manifested as a suppression of 620 nm fluorescence.Varying concentrations of inhibitors at 3x the final desired concentration in a volume of 10 ul are preincubated with purified human BACE1 catalytic domain (3 nM in 10 ul) for 30 minutes at 30° C. in reaction buffer containing 20 mM Na-Acetate pH 5.0, 10% glycerol.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886347;37;BindingDB Database;;2015;None
