,Lipop,Group,TMAP1,TMAP2,smiles
3329,2.98,4 (1032),0.20132505893707275,-0.3334749937057495,CSc1nc(N)nc(n1)c2ccccc2
3330,3.22,3 (1192),-0.16074812412261963,0.28696489334106445,O=C1N=C2C(=C1C#N)c3ccc(N4CCSCC4)c5cccc2c35
3331,2.95,5 (621),0.3816335201263428,-0.05578136444091797,CC1=C(C(=O)c2ccc(O)cc2O1)c3ccccc3
3332,3.77,3 (1192),-0.016207188367843628,0.3156420588493347,COc1ccc(OC)c(c1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC(C)C
3333,1.52,2 (733),-0.11735472083091736,-0.03413647413253784,Oc1c2ncc3ccccc3c2nn1c4ccc(Cl)cc4
3334,3.1,4 (1032),-0.10951197147369385,-0.31859904527664185,CC(NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
3335,1.88,3 (1192),-0.027843892574310303,0.4373224973678589,CCN(C1CCN(CC[C@@H](c2ccc(F)cc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
3336,2.9,3 (1192),0.012078046798706055,0.15107327699661255,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3
3337,1.29,1 (622),-0.36029601097106934,-0.07560747861862183,CC1(C)CNC(=O)c2sc(nc2C1)N3CCOCC3
3338,2.98,4 (1032),-0.06472271680831909,-0.37058210372924805,C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O
3339,3.25,4 (1032),0.04659295082092285,-0.4039078950881958,Clc1ccc2OCOc2c1Nc3ccnc(Nc4cc(cc(c4)N5CCOCC5)N6CCOCC6)n3
3340,3.72,5 (621),0.25126564502716064,-0.04798978567123413,CC(C)Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3
3341,1.27,3 (1192),0.1564347743988037,0.1340247392654419,NC(=O)Nc1sc(cc1C(=O)N[C@H]2CCCNC2)c3ccccc3
3342,1.0,2 (733),-0.37536898255348206,0.18434035778045654,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccccc3OC
3343,1.67,4 (1032),0.19554615020751953,-0.3486974835395813,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C
3344,2.32,3 (1192),0.05605095624923706,0.3446229100227356,CC(C)(C(=O)N)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br
3345,2.34,3 (1192),0.11201858520507812,0.3446640968322754,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N(C)[C@H]2CCCN(CCc3ccccc3)C2
3346,2.29,2 (733),-0.41276809573173523,0.176211416721344,CC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccncc4
3347,1.81,5 (621),0.40852195024490356,-0.028477907180786133,COc1cc2CC[C@H](NC(=O)C)c3cc(O)ccc3c2c(OC)c1OC
3348,3.26,4 (1032),0.008795022964477539,-0.09373453259468079,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(F)(F)F)ccc2Cl)cc1Cl
3349,2.11,5 (621),0.3950311541557312,-0.17114609479904175,CCCCNc1ccc(cc1)C(=O)OCCN(C)C
3350,0.48,5 (621),0.2341676950454712,-0.10270395874977112,CC(Oc1c(Cl)cccc1Cl)C2=NCCN2
3351,0.4,1 (622),-0.43586820363998413,0.04405933618545532,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2cccnc2)c3ccc(F)cc3)C(C)(C)C
3352,-0.98,3 (1192),0.0896979570388794,0.2869662046432495,Cc1c(Oc2ccc(Cl)cc2)c3c(NS(=O)(=O)C)cccc3n1CC(=O)O
3353,1.48,4 (1032),0.1388227939605713,-0.28265380859375,c1ccc(nc1)c2n[nH]c(n2)c3ccncc3
3354,1.81,2 (733),-0.11730074882507324,0.004832863807678223,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4
3355,3.19,2 (733),-0.1182178258895874,0.16337919235229492,C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OC(=O)[C@H](C)N
3356,3.46,5 (621),0.35742300748825073,-0.16656044125556946,Fc1ccc(CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)cc1
3357,0.89,5 (621),0.22065788507461548,-0.14106225967407227,Oc1c2C(=O)NNC(=O)c2nc3cc(Cl)cc(Cl)c13
3358,1.9,2 (733),-0.37131908535957336,0.18095368146896362,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3cccc(c3)C(F)(F)F
3359,2.7,2 (733),-0.21872523427009583,0.0430338978767395,CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1
3360,-0.69,4 (1032),-0.06318402290344238,-0.052453309297561646,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C
3361,2.17,2 (733),-0.2522760033607483,0.14722108840942383,NS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
3362,3.84,5 (621),0.3696969151496887,-0.07838299870491028,O=C1OC(=Cc2ccccc12)c3ccccc3
3363,2.03,1 (622),-0.208701491355896,-0.2843431234359741,CC(C)[C@@H]1N(C)c2ccccc2C[C@@H](CO)NC1=O
3364,1.78,1 (622),-0.23693370819091797,-0.18470332026481628,CC(=O)NCc1ccc(CN2CCN(CC2)c3ccccc3)cc1
3365,2.93,5 (621),0.3874203562736511,-0.20870274305343628,COc1ccc(CN2C(=O)NC3=C(C=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C3=O)c4ccccc4)C2=O)cc1
3366,2.9,4 (1032),0.10366904735565186,-0.15763327479362488,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C
3367,2.5,5 (621),0.37851017713546753,-0.1376044750213623,CCOC(=O)c1ccc(COC2CN(C2)c3ccc(C)nn3)cc1
3368,3.47,5 (621),0.3823530077934265,-0.06058374047279358,CC1=CC(=O)Oc2c(C)c3oc(C)cc3cc12
3369,1.62,3 (1192),0.05624985694885254,0.3617827296257019,CC(C)N1CCC[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1
3370,2.31,1 (622),-0.4306049346923828,0.06876903772354126,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3)ccc1C(=O)O
3371,2.7,4 (1032),0.07583540678024292,-0.21880334615707397,CS(=O)(=O)N1CCC(CC1)NC(=O)NC23CC4CC(CC(C4)C2)C3
3372,1.97,5 (621),0.2549518942832947,-0.07243382930755615,Oc1ncnc2onc(c3ccc(F)cc3)c12
3373,0.58,3 (1192),0.07779347896575928,0.28101831674575806,Cc1c(Sc2ccc(Cl)cc2)c3c(cccc3n1CC(=O)O)S(=O)(=O)C
3374,2.5,3 (1192),0.06269359588623047,0.43958795070648193,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCO)c4ccc(Cl)cc4
3375,-1.08,4 (1032),0.013782262802124023,-0.1001666784286499,OC(=O)c1ccc2[nH]c(nc2c1)C(F)(F)F
3376,3.37,1 (622),-0.2222822904586792,-0.27038630843162537,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13
3377,1.69,1 (622),-0.2841413617134094,-0.30837517976760864,C[C@H]1NC(C)(C)CO[C@]1(O)c2cccc(Cl)c2
3378,2.2,4 (1032),-0.010283172130584717,-0.46754807233810425,CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5
3379,1.4,3 (1192),-0.00012227892875671387,0.0955854058265686,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](Cc4nnn[nH]4)CC3
3380,1.71,4 (1032),0.08302640914916992,-0.06593653559684753,COc1cc2c(Nc3ccc(F)cc3F)c(cnc2cc1NCCN(C)C)C(=O)N
3381,2.69,4 (1032),0.1064382791519165,-0.0651971697807312,COc1cccc(Nc2c(cnc3c(C)cc(cc23)S(=O)(=O)c4cccc(c4)C(=O)N(C)C)C(=O)N)c1
3382,2.78,4 (1032),-0.08597919344902039,-0.45751383900642395,O=C1C=C(N=C2N1C=Cc3ccccc23)N4CCOCC4
3383,1.3,4 (1032),-0.03432723879814148,-0.4482406973838806,O=S(=O)(N1CCOCC1)c2cccc(c2)c3cn4cccnc4n3
3384,3.0,4 (1032),-0.1080852746963501,-0.49335604906082153,CC(C)Oc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5
3385,2.82,2 (733),-0.28705644607543945,0.16731727123260498,COc1ccnc(NC2CCN(CC2)C(=O)c3ccc(Cl)cc3)c1
3386,0.92,3 (1192),0.0909530520439148,0.17607861757278442,CN1CCN(CC1)C(=O)c2cccc(CC3=NNC(=O)c4ccccc34)c2
3387,2.12,3 (1192),0.13617950677871704,0.3634481430053711,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCCN(Cc3ccccc3)C2
3388,1.94,3 (1192),0.056061625480651855,0.4244321584701538,Clc1ccc(cc1)C(N2CCNCC2)c3ccccc3
3389,2.4,1 (622),-0.4089393615722656,-0.28866928815841675,CC(=O)N1CCOc2nc(OCc3ccccc3)ccc12
3390,2.25,4 (1032),0.03215891122817993,-0.2029609978199005,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)NC5CCC5
3391,2.8,4 (1032),-0.12303075194358826,-0.4531605541706085,NC1(CCC1)c2ccc(cc2)c3nc4ccccn4c3c5ccccc5
3392,4.13,1 (622),-0.38283202052116394,-0.09039279818534851,CC(C)(C)NC(=O)C(N(Cc1occc1)C(=O)c2ccc([nH]2)c3ccccc3)c4ccncc4
3393,2.8,4 (1032),0.2532563805580139,-0.29041290283203125,Cc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1
3394,1.48,2 (733),-0.25367167592048645,0.04611027240753174,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O
3395,1.81,5 (621),0.3930395245552063,-0.11170810461044312,CCOC(=O)C1=COc2ccccc2C1=O
3396,2.88,4 (1032),-0.1035895049571991,-0.3170068562030792,CN(C(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
3397,1.94,1 (622),-0.42929351329803467,-0.016592293977737427,CC1CCCCC1NC(=O)c2c(C)nn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4
3398,1.95,3 (1192),-0.1565675139427185,0.4037759304046631,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccnc4ccc(F)cc34)c2C(=O)N5CC[C@@H](O)C5
3399,0.15,1 (622),-0.24177441000938416,-0.17982763051986694,COc1ccccc1CNCc2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)cc2
3400,2.1,2 (733),-0.04995790123939514,0.045449137687683105,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)NCCCO)C(F)(F)F
3401,1.33,3 (1192),0.257487416267395,0.16335541009902954,CN1c2ccccc2C(NCCCCCCC(=O)O)c3ccc(Cl)cc3S1(=O)=O
3402,1.42,2 (733),-0.29722362756729126,-0.10032430291175842,COc1ccc(\C=C\2/SC(=S)NC2=O)cc1OC
3403,1.5,3 (1192),-0.06792199611663818,0.2052348256111145,CS(=O)(=O)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N
3404,2.9,4 (1032),0.09113866090774536,-0.0751630961894989,COc1cc2ncc(C(=O)N)c(Nc3cc(F)ccc3F)c2cc1OC
3405,3.0,3 (1192),0.13297849893569946,0.2003210186958313,Cc1cc(C)cc(c1)c2oc(SCC(=O)N3CCN(CC3)C(=O)c4occc4)nn2
3406,3.2,4 (1032),-0.04405263066291809,-0.24431249499320984,COc1cc(ccc1Nc2ncc(OC)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C
3407,0.33,1 (622),-0.34878695011138916,-0.352020800113678,OC(=O)[C@H](Cc1ccc(OCCc2ccc3CCCNc3n2)cc1)NC(=O)c4c(Cl)cccc4Cl
3408,3.1,4 (1032),0.23247671127319336,-0.27389708161354065,COc1cc(CCc2cc(Nc3ccnc(NCc4onc(C)c4)n3)n[nH]2)cc(OC)c1
3409,0.85,4 (1032),-0.04001238942146301,-0.44765156507492065,CS(=O)(=O)Cc1cc(nc(n1)c2ccc(NS(=O)(=O)C)cc2)N3CCOCC3
3410,2.27,5 (621),0.36827754974365234,0.07813936471939087,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1
3411,-0.94,3 (1192),0.18122082948684692,0.4376850724220276,NS(=O)(=O)c1cc(cc(N2CCCC2)c1Oc3ccccc3)C(=O)O
3412,1.79,1 (622),-0.35205578804016113,-0.30674391984939575,Cc1nccn1CCC(C(=O)N)(c2ccccc2)c3ccccc3
3413,0.71,4 (1032),-0.03514543175697327,-0.02808988094329834,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
3414,-0.89,3 (1192),0.07216441631317139,0.275637149810791,CNC(=O)c1cccc2c1c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O
3415,4.1,4 (1032),-0.09697240591049194,-0.48867931962013245,O=C1C=C(Oc2c1cccc2c3cccc4c5CCCCc5sc34)N6CCOCC6
3416,2.01,4 (1032),-0.055197179317474365,-0.3162922263145447,CN1CCCC1CCNC(=O)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
3417,1.94,2 (733),-0.15256798267364502,-0.006963193416595459,CC(=O)c1noc(C)c1C(=O)Nc2nccs2
3418,3.4,4 (1032),-0.06654176115989685,-0.24073249101638794,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(N)cccn34)N5CCN(CC5)C(=O)C
3419,1.77,3 (1192),0.16129672527313232,0.13146191835403442,O=C(N[C@@H]1CN2CCC1CC2)c3ccc(s3)c4ccccc4
3420,3.8,3 (1192),-0.04734063148498535,0.26588869094848633,Cc1c(c2ccc(O)cc2)n(C)c3ccc(O)cc13
3421,3.0,4 (1032),0.02281886339187622,-0.3068496286869049,CNC(=O)c1ccc(Nc2ncc(F)c(n2)c3cnc(C)n3C(C)C)cc1
3422,3.77,5 (621),0.38865578174591064,-0.10913565754890442,COC(=O)C1=C(C)NC(=C([C@@H]1c2cccc3nonc23)C(=O)OC(C)C)C
3423,3.2,1 (622),-0.42932167649269104,-0.11328956484794617,COc1cc(F)ccc1c2cncc(CNC(=O)C3CCC3)c2
3424,3.58,5 (621),0.21459424495697021,-0.1388511061668396,Oc1cc(Cl)cc(Cl)c1
3425,2.97,4 (1032),-0.12713691592216492,-0.31279534101486206,CSc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4
3426,-0.18,3 (1192),0.04328775405883789,0.05824977159500122,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4C(=O)C(=CN(C5CC5)c14)C(=O)O
3427,2.63,4 (1032),0.09959793090820312,-0.033942848443984985,CCOc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4
3428,2.8,2 (733),-0.20844250917434692,0.007506310939788818,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(Cc3ccncc3)cc2
3429,1.92,2 (733),-0.11073878407478333,0.1388798952102661,NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1
3430,2.61,4 (1032),0.2859930396080017,-0.34449130296707153,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(Cl)c(n1)N3CCOCC3)c4ncc(F)cn4
3431,1.1,3 (1192),0.13437724113464355,0.4248810410499573,CN(C(=O)C)c1ccccc1
3432,1.53,2 (733),-0.07003551721572876,0.13334304094314575,CN(C)C(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1
3433,0.82,5 (621),0.41053247451782227,-0.02798256278038025,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C
3434,4.3,2 (733),-0.08128851652145386,0.10881239175796509,CC(C)(C)c1ccc(cc1)c2n[nH]c(NC(=O)c3ccccc3Cl)c2Br
3435,3.05,2 (733),-0.20945262908935547,0.29373806715011597,CC(C)[C@@H]1N=C(c2ccccc2)c3ccccc3NC1=O
3436,1.09,2 (733),-0.25949931144714355,0.1719813346862793,OC(=O)COc1cccc(c1)C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
3437,1.04,5 (621),0.4759788513183594,-0.1199222207069397,O=C1COc2ccccc2N1CCN3CCC(CC3)NCc4cc5OCCOc5cn4
3438,1.58,1 (622),-0.20624393224716187,-0.2912856936454773,CNCCC=C1c2ccccc2CCc3ccccc13
3439,2.46,3 (1192),0.10996657609939575,0.17807185649871826,CN1CCCC(CC1)N2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O
3440,1.0,3 (1192),0.03924363851547241,0.17471474409103394,O=C(Nc1ccccc1)N2CCOCC2
3441,3.2,3 (1192),0.02191019058227539,0.20419371128082275,CCn1c2ccccc2c3cc(NC(=O)N4CCOCC4)ccc13
3442,3.2,4 (1032),0.0016155242919921875,-0.16569098830223083,Cc1ccc(NC(=O)c2cccc(c2)N3CCOCC3)cc1NC(=O)c4ccc(OCc5ccncc5)cc4
3443,2.6,5 (621),0.31145143508911133,-0.06195870041847229,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(C)ccc3Cl)n2)cc1
3444,2.38,5 (621),0.37843960523605347,0.06325387954711914,CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1
3445,3.62,4 (1032),0.1279890537261963,-0.10520485043525696,OCC(=O)N1CCC[C@H]1COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23
3446,0.2,5 (621),0.29794633388519287,-0.022083908319473267,COc1ccc(cc1)c2nc(nc(O)c2C#N)N3CCOCC3
3447,2.59,4 (1032),0.07492625713348389,-0.18998029828071594,CN1CCC(COc2cc(OC3CCOCC3)c4c(Nc5c(Cl)ccc6OCOc56)ncnc4c2)CC1
3448,3.29,4 (1032),0.139165461063385,-0.19127127528190613,COc1cc2ncnc(NCc3ccccc3)c2cc1OC
3449,3.53,3 (1192),-0.1390482783317566,0.3815969228744507,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CC=CC4
3450,2.17,4 (1032),0.2020445466041565,-0.25677067041397095,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13
3451,4.3,1 (622),-0.37840378284454346,-0.2052900493144989,Cc1ccc(Oc2ccc(OCC(=O)Nc3ccncc3)cc2)cc1
3452,2.4,1 (622),-0.3973809778690338,-0.2676663398742676,Cn1cnc2cc(OC(=O)c3ccccc3)cnc12
3453,2.8,3 (1192),0.07066380977630615,0.42649418115615845,Brc1cc(Br)cc(COC[C@@H](N2CCNCC2)c3ccccc3)c1
3454,0.01,1 (622),-0.4761303961277008,0.05325108766555786,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2
3455,2.6,5 (621),0.3543904423713684,-0.021025419235229492,Oc1ccc(cc1)C2CC(=O)c3c(O)cc(O)cc3O2
3456,2.33,3 (1192),0.04495370388031006,0.1769775152206421,Nc1c(c(CN2CCOCC2)nn1c3ccc(F)cc3)c4ccccc4
3457,3.32,4 (1032),0.1862819790840149,-0.4544079899787903,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3NC(=O)C(=Cc13)C#N
3458,3.98,2 (733),-0.12332731485366821,-0.02480939030647278,Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4
3459,1.78,5 (621),0.4614737629890442,-0.1038474440574646,COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2n1
3460,2.38,2 (733),-0.19374024868011475,0.29952967166900635,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13
3461,3.6,4 (1032),-0.15477198362350464,-0.4492204487323761,NC1(CCC1)c2ccc(cc2)c3ncc4ccccc4c3c5ccccc5
3462,2.58,2 (733),-0.17315930128097534,-0.04973408579826355,CS(=O)(=O)c1ccc(cc1Cl)[C@@H](CC2CCCC2)C(=O)Nc3cnc(cn3)[C@H](O)CO
3463,1.61,3 (1192),0.07367086410522461,0.27934932708740234,CCN(C(=O)C)c1cccc2c1c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O
3464,3.14,2 (733),-0.27340182662010193,0.16734057664871216,COc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1
3465,-0.76,5 (621),0.3982469439506531,-0.251611590385437,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12
3466,3.48,2 (733),-0.24742990732192993,0.11672753095626831,O[C@H](CNC(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3
3467,1.1,3 (1192),0.12286865711212158,0.03284800052642822,CN(C)C(=O)Nc1ccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)cc1
3468,3.19,4 (1032),-0.02827104926109314,-0.4022972285747528,COc1cc(Nc2cc(Oc3cccnc3C)ccn2)cc(OC)c1OC
3469,2.67,3 (1192),-0.08871209621429443,0.27098286151885986,CCOc1ccccc1c2ccc3c(c2)C(=O)C(=O)c4ccccc34
3470,2.0,3 (1192),0.12201380729675293,0.47867196798324585,Cc1cccc(NC(=O)NCC(N2CCOCC2)c3cccnc3)c1
3471,2.99,3 (1192),-0.08396458625793457,0.21091890335083008,Fc1ccc2c3CN(CCc3[nH]c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N
3472,2.15,2 (733),-0.2304670810699463,0.2958654761314392,CNC1=Nc2ncccc2C(=NC1c3cccs3)c4ccns4
3473,2.56,2 (733),-0.11553570628166199,0.007693648338317871,CCC(N(CCCN)C(=O)c1ccc(C)nc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4
3474,3.7,3 (1192),0.2736780047416687,0.27176493406295776,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3F)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C
3475,3.92,1 (622),-0.24207821488380432,-0.23465102910995483,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1
3476,4.1,3 (1192),0.05529505014419556,0.43320322036743164,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(c4ccccc4)c5ccc(Cl)cc5
3477,2.42,3 (1192),0.1446020007133484,0.3517947196960449,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(c3ccccc3)c4ccccc4)C(=O)OC
3478,3.46,5 (621),0.28966468572616577,0.033177971839904785,O=C1C=C(Nc2cc(Cc3ccccc3)ccc12)c4cccnc4
3479,2.2,4 (1032),0.07252621650695801,-0.06899124383926392,COc1cc(O)ccc1\C=C\2/CCCN=C2c3cccnc3
3480,3.8,3 (1192),-0.008020520210266113,0.32585370540618896,CCCNC(=O)c1nnc2c(cccc2c1N)c3ccccc3
3481,1.6,2 (733),-0.11831840872764587,-0.10743433237075806,COc1cc(ccc1Cn2ncc3ccc(NC(=O)CC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5
3482,2.6,4 (1032),0.09049052000045776,-0.15978467464447021,COc1cc2c(ncnc2cc1OCCCN3CCCCC3)N4CCN(CC4)C(=O)Nc5ccc(OC(C)C)cc5
3483,2.57,5 (621),0.3082922101020813,-0.16575300693511963,CC1=CC(=O)Nc2sc(C(=O)c3ccc(Br)cc3)c(N)c12
3484,2.9,3 (1192),-0.08098870515823364,0.2709087133407593,COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23
3485,2.37,2 (733),-0.2590651512145996,0.10118472576141357,Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2
3486,2.99,1 (622),-0.4017329514026642,-0.04332569241523743,CCCSc1c(cnn1C)C(=O)NC2CCCCC2
3487,-0.87,3 (1192),0.2087659239768982,0.285389244556427,CS(=O)(=O)c1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F
3488,2.0,2 (733),-0.24342265725135803,0.12931519746780396,O=C(OCCN1CCCCC1)c2c[nH]c3ccccc23
3489,3.56,5 (621),0.43885403871536255,-0.1471642553806305,CO[C@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1NC(=O)c3cc(Cl)c(N)cc3OC
3490,2.2,4 (1032),-0.0024705231189727783,-0.2058495581150055,CN(C)CC(C)(C)COc1nccc(Nc2cc(NC(=O)c3ccnc(c3)N4CCOCC4)ccc2C)n1
3491,2.52,2 (733),-0.19235771894454956,0.2931535840034485,CCc1cc2C(=NCc3nnc(C)n3c2s1)c4ccccc4Cl
3492,-1.08,3 (1192),0.24464231729507446,0.30671292543411255,OC(=O)COc1ccc(cc1c2ccccc2)C#N
3493,2.06,4 (1032),-0.029079318046569824,-0.4581638276576996,CS(=O)(=O)Cc1cc(nc(n1)c2ccc3[nH]ccc3c2)N4CCOCC4
3494,3.8,1 (622),-0.43550387024879456,0.052372634410858154,FC(F)(F)c1nn(cc1C(=O)NCCNC(=O)c2ccc(Cl)cn2)c3ccccc3
3495,3.97,2 (733),-0.35878676176071167,0.16708117723464966,CNC(=O)c1cccc(NC(=O)Nc2cccc(c2)C#N)c1CN3CCC(Cc4ccc(F)cc4)CC3
3496,4.1,3 (1192),0.061710894107818604,0.4462280869483948,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(Cc4ccccc4)c5ccc(Cl)cc5
3497,1.67,2 (733),-0.20445606112480164,-0.042640089988708496,Cc1oc(cc1C(=O)O)c2ccc(Cl)cc2
3498,3.22,5 (621),0.21403056383132935,-0.08388608694076538,CSc1nc2cc(Cl)ccc2[nH]1
3499,3.9,4 (1032),0.19520306587219238,-0.4097587466239929,CC(C)C[C@H](CO)Nc1nc(SCc2cccc(c2)C#N)nc3nc(N)sc13
3500,3.8,3 (1192),0.009992539882659912,0.11666315793991089,OC(=O)C[C@@H]1CC[C@H](CC1)c2ccc(cc2)c3ccc(Nc4ccc(nc4)C(F)(F)F)cn3
3501,0.63,5 (621),0.36590778827667236,0.08170408010482788,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
3502,-0.07,2 (733),-0.1398187279701233,0.13912713527679443,CN(C)C(=O)N[C@@H]1CC[C@@H](CN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)CC1
3503,1.06,1 (622),-0.23439142107963562,-0.17471322417259216,O[C@@H](CNCCc1cccc(CNCCc2ccccc2F)c1)c3ccc(O)c4NC(=O)Sc34
3504,2.9,3 (1192),-0.07129594683647156,0.4215555191040039,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c3ccc(F)cc3)cc1
3505,1.0,3 (1192),0.05200040340423584,0.4521573781967163,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(cc4)S(=O)(=O)C
3506,1.27,3 (1192),0.030649840831756592,0.40620607137680054,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3
